Genome	Num bases covered	Frac bases covered	Frac bases covered over unambig	Average coverage/depth	Average coverage/depth over unambig
influenza, genome 950	13071	1.0	1.0	2.39461403106	2.39461403106
influenza, genome 950 (rc)	13071	1.0	1.0	2.39461403106	2.39461403106
influenza, genome 951	13103	1.0	1.0	2.43455697169	2.43455697169
influenza, genome 951 (rc)	13103	1.0	1.0	2.43455697169	2.43455697169
influenza, genome 952	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 952 (rc)	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 953	13139	1.0	1.0	1.38518913159	1.38518913159
influenza, genome 953 (rc)	13139	1.0	1.0	1.38518913159	1.38518913159
influenza, genome 954	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 954 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 955	13071	1.0	1.0	2.36401193482	2.36401193482
influenza, genome 955 (rc)	13071	1.0	1.0	2.36401193482	2.36401193482
influenza, genome 956	13197	1.0	1.00015157257	2.51572327044	2.51610458507
influenza, genome 956 (rc)	13197	1.0	1.00015157257	2.51572327044	2.51610458507
influenza, genome 957	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 957 (rc)	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 958	13385	1.0	1.0	2.07695181173	2.07695181173
influenza, genome 958 (rc)	13385	1.0	1.0	2.07695181173	2.07695181173
influenza, genome 959	14227	1.0	1.0	1.51121107753	1.51121107753
influenza, genome 959 (rc)	14227	1.0	1.0	1.51121107753	1.51121107753
influenza, genome 960	13766	1.0	1.0	1.35841929391	1.35841929391
influenza, genome 960 (rc)	13766	1.0	1.0	1.35841929391	1.35841929391
influenza, genome 961	13195	1.0	1.0	2.69799166351	2.69799166351
influenza, genome 961 (rc)	13195	1.0	1.0	2.69799166351	2.69799166351
influenza, genome 962	13393	1.0	1.0	2.06824460539	2.06824460539
influenza, genome 962 (rc)	13393	1.0	1.0	2.06824460539	2.06824460539
influenza, genome 963	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 963 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 964	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 964 (rc)	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 965	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 965 (rc)	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 966	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 966 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 967	13312	1.0	1.0	1.96063701923	1.96063701923
influenza, genome 967 (rc)	13312	1.0	1.0	1.96063701923	1.96063701923
influenza, genome 968	14290	1.0	1.0	1.51854443667	1.51854443667
influenza, genome 968 (rc)	14290	1.0	1.0	1.51854443667	1.51854443667
influenza, genome 969	13292	1.0	1.0	1.94854047547	1.94854047547
influenza, genome 969 (rc)	13292	1.0	1.0	1.94854047547	1.94854047547
influenza, genome 970	13359	1.0	1.0	2.006138184	2.006138184
influenza, genome 970 (rc)	13359	1.0	1.0	2.006138184	2.006138184
influenza, genome 971	13568	1.0	1.0	3.03655660377	3.03655660377
influenza, genome 971 (rc)	13568	1.0	1.0	3.03655660377	3.03655660377
influenza, genome 972	13139	1.0	1.0	1.33191262653	1.33191262653
influenza, genome 972 (rc)	13139	1.0	1.0	1.33191262653	1.33191262653
influenza, genome 973	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 973 (rc)	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 974	13510	1.0	1.0	3.24944485566	3.24944485566
influenza, genome 974 (rc)	13510	1.0	1.0	3.24944485566	3.24944485566
influenza, genome 975	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 975 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 976	13348	1.0	1.0	2.00779142943	2.00779142943
influenza, genome 976 (rc)	13348	1.0	1.0	2.00779142943	2.00779142943
influenza, genome 977	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 977 (rc)	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 978	13134	1.0	1.0	2.34505862647	2.34505862647
influenza, genome 978 (rc)	13134	1.0	1.0	2.34505862647	2.34505862647
influenza, genome 979	13133	1.0	1.0	2.85540242138	2.85540242138
influenza, genome 979 (rc)	13133	1.0	1.0	2.85540242138	2.85540242138
influenza, genome 980	13268	1.0	1.0	1.85408501658	1.85408501658
influenza, genome 980 (rc)	13268	1.0	1.0	1.85408501658	1.85408501658
influenza, genome 981	14241	1.0	1.0	1.50972544063	1.50972544063
influenza, genome 981 (rc)	14241	1.0	1.0	1.50972544063	1.50972544063
influenza, genome 982	13417	1.0	1.0	2.56391145562	2.56391145562
influenza, genome 982 (rc)	13417	1.0	1.0	2.56391145562	2.56391145562
influenza, genome 983	13340	1.0	1.0	2.42128935532	2.42128935532
influenza, genome 983 (rc)	13340	1.0	1.0	2.42128935532	2.42128935532
influenza, genome 984	13348	1.0	1.0	2.01528318849	2.01528318849
influenza, genome 984 (rc)	13348	1.0	1.0	2.01528318849	2.01528318849
influenza, genome 985	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 985 (rc)	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 986	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 986 (rc)	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 987	13417	1.0	1.0	2.48192591488	2.48192591488
influenza, genome 987 (rc)	13417	1.0	1.0	2.48192591488	2.48192591488
influenza, genome 988	13158	1.0	1.0	2.14318285454	2.14318285454
influenza, genome 988 (rc)	13158	1.0	1.0	2.14318285454	2.14318285454
influenza, genome 989	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 989 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 990	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 990 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 991	14272	1.0	1.0	1.50644618834	1.50644618834
influenza, genome 991 (rc)	14272	1.0	1.0	1.50644618834	1.50644618834
influenza, genome 992	13385	1.0	1.0	2.06948076205	2.06948076205
influenza, genome 992 (rc)	13385	1.0	1.0	2.06948076205	2.06948076205
influenza, genome 993	13417	1.0	1.0	2.42975329805	2.42975329805
influenza, genome 993 (rc)	13417	1.0	1.0	2.42975329805	2.42975329805
influenza, genome 994	13130	1.0	1.0	2.5133282559	2.5133282559
influenza, genome 994 (rc)	13130	1.0	1.0	2.5133282559	2.5133282559
influenza, genome 995	13270	1.0	1.0	1.85380557649	1.85380557649
influenza, genome 995 (rc)	13270	1.0	1.0	1.85380557649	1.85380557649
influenza, genome 996	13418	1.0	1.0	2.28797138173	2.28797138173
influenza, genome 996 (rc)	13418	1.0	1.0	2.28797138173	2.28797138173
influenza, genome 997	13418	1.0	1.0	2.29542405724	2.29542405724
influenza, genome 997 (rc)	13418	1.0	1.0	2.29542405724	2.29542405724
influenza, genome 998	13260	1.0	1.0	2.4358974359	2.4358974359
influenza, genome 998 (rc)	13260	1.0	1.0	2.4358974359	2.4358974359
influenza, genome 999	13158	1.0	1.0	2.13558291534	2.13558291534
influenza, genome 999 (rc)	13158	1.0	1.0	2.13558291534	2.13558291534
influenza, genome 1000	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 1000 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 1001	13385	1.0	1.0	2.05453866268	2.05453866268
influenza, genome 1001 (rc)	13385	1.0	1.0	2.05453866268	2.05453866268
influenza, genome 1002	13348	1.0	1.0	2.06772550195	2.06772550195
influenza, genome 1002 (rc)	13348	1.0	1.0	2.06772550195	2.06772550195
influenza, genome 1003	13566	1.0	1.0	3.0664897538	3.0664897538
influenza, genome 1003 (rc)	13566	1.0	1.0	3.0664897538	3.0664897538
influenza, genome 1004	13365	1.0	1.0	1.75084175084	1.75084175084
influenza, genome 1004 (rc)	13365	1.0	1.0	1.75084175084	1.75084175084
influenza, genome 1005	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 1005 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 1006	13325	1.0	1.0	1.98123827392	1.98123827392
influenza, genome 1006 (rc)	13325	1.0	1.0	1.98123827392	1.98123827392
influenza, genome 1007	13417	1.0	1.0	2.60863084147	2.60863084147
influenza, genome 1007 (rc)	13417	1.0	1.0	2.60863084147	2.60863084147
influenza, genome 1008	13198	1.0	1.0	2.45491741173	2.45491741173
influenza, genome 1008 (rc)	13198	1.0	1.0	2.45491741173	2.45491741173
influenza, genome 1009	13417	1.0	1.0	2.48192591488	2.48192591488
influenza, genome 1009 (rc)	13417	1.0	1.0	2.48192591488	2.48192591488
influenza, genome 1010	13566	1.0	1.0	3.1402034498	3.1402034498
influenza, genome 1010 (rc)	13566	1.0	1.0	3.1402034498	3.1402034498
influenza, genome 1011	13348	1.0	1.0	1.98531615223	1.98531615223
influenza, genome 1011 (rc)	13348	1.0	1.0	1.98531615223	1.98531615223
influenza, genome 1012	13347	1.0	1.0	1.96298793736	1.96298793736
influenza, genome 1012 (rc)	13347	1.0	1.0	1.96298793736	1.96298793736
influenza, genome 1013	13103	1.0	1.0	2.43455697169	2.43455697169
influenza, genome 1013 (rc)	13103	1.0	1.0	2.43455697169	2.43455697169
influenza, genome 1014	13139	1.0	1.0	1.69723723267	1.69723723267
influenza, genome 1014 (rc)	13139	1.0	1.0	1.69723723267	1.69723723267
influenza, genome 1015	13071	1.0	1.0	2.31810879045	2.31810879045
influenza, genome 1015 (rc)	13071	1.0	1.0	2.31810879045	2.31810879045
influenza, genome 1016	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 1016 (rc)	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 1017	13260	1.0	1.0	2.37556561086	2.37556561086
influenza, genome 1017 (rc)	13260	1.0	1.0	2.37556561086	2.37556561086
influenza, genome 1018	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 1018 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 1019	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 1019 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 1020	13068	1.0	1.0	2.37985919804	2.37985919804
influenza, genome 1020 (rc)	13068	1.0	1.0	2.37985919804	2.37985919804
influenza, genome 1021	13218	1.0	1.0	1.58874262369	1.58874262369
influenza, genome 1021 (rc)	13218	1.0	1.0	1.58874262369	1.58874262369
influenza, genome 1022	13354	1.0	1.0	2.04433128651	2.04433128651
influenza, genome 1022 (rc)	13354	1.0	1.0	2.04433128651	2.04433128651
influenza, genome 1023	13345	1.0	1.0	2.62270513301	2.62270513301
influenza, genome 1023 (rc)	13345	1.0	1.0	2.62270513301	2.62270513301
influenza, genome 1024	13510	1.0	1.0	2.79792746114	2.79792746114
influenza, genome 1024 (rc)	13510	1.0	1.0	2.79792746114	2.79792746114
influenza, genome 1025	13417	1.0	1.0	2.48937914586	2.48937914586
influenza, genome 1025 (rc)	13417	1.0	1.0	2.48937914586	2.48937914586
influenza, genome 1026	13385	1.0	1.0	2.07695181173	2.07695181173
influenza, genome 1026 (rc)	13385	1.0	1.0	2.07695181173	2.07695181173
influenza, genome 1027	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 1027 (rc)	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 1028	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 1028 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 1029	13392	1.0	1.0	2.39695340502	2.39695340502
influenza, genome 1029 (rc)	13392	1.0	1.0	2.39695340502	2.39695340502
influenza, genome 1030	13417	1.0	1.0	2.54155176269	2.54155176269
influenza, genome 1030 (rc)	13417	1.0	1.0	2.54155176269	2.54155176269
influenza, genome 1031	13106	1.0	1.0	2.22798718144	2.22798718144
influenza, genome 1031 (rc)	13106	1.0	1.0	2.22798718144	2.22798718144
influenza, genome 1032	13195	1.0	1.0	2.71314892005	2.71314892005
influenza, genome 1032 (rc)	13195	1.0	1.0	2.71314892005	2.71314892005
influenza, genome 1033	13353	1.0	1.0	2.06695124691	2.06695124691
influenza, genome 1033 (rc)	13353	1.0	1.0	2.06695124691	2.06695124691
influenza, genome 1034	13408	1.0	1.0	2.47613365155	2.47613365155
influenza, genome 1034 (rc)	13408	1.0	1.0	2.47613365155	2.47613365155
influenza, genome 1035	13282	1.0	1.0	2.43186267128	2.43186267128
influenza, genome 1035 (rc)	13282	1.0	1.0	2.43186267128	2.43186267128
influenza, genome 1036	12129	1.0	1.0	3.3308599225	3.3308599225
influenza, genome 1036 (rc)	12129	1.0	1.0	3.3308599225	3.3308599225
influenza, genome 1037	13138	1.0	1.0	1.91048865885	1.91048865885
influenza, genome 1037 (rc)	13138	1.0	1.0	1.91048865885	1.91048865885
influenza, genome 1038	13345	1.0	1.0	2.0157362308	2.0157362308
influenza, genome 1038 (rc)	13345	1.0	1.0	2.0157362308	2.0157362308
influenza, genome 1039	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 1039 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 1040	13486	1.0	1.0	2.76583123239	2.76583123239
influenza, genome 1040 (rc)	13486	1.0	1.0	2.76583123239	2.76583123239
influenza, genome 1041	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 1041 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 1042	13116	1.0	1.0	2.4626410491	2.4626410491
influenza, genome 1042 (rc)	13116	1.0	1.0	2.4626410491	2.4626410491
influenza, genome 1043	13357	1.0	1.0	2.03638541589	2.03638541589
influenza, genome 1043 (rc)	13357	1.0	1.0	2.03638541589	2.03638541589
influenza, genome 1044	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 1044 (rc)	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 1045	13103	1.0	1.0	2.42692513165	2.42692513165
influenza, genome 1045 (rc)	13103	1.0	1.0	2.42692513165	2.42692513165
influenza, genome 1046	13347	1.0	1.0	1.99295721885	1.99295721885
influenza, genome 1046 (rc)	13347	1.0	1.0	1.99295721885	1.99295721885
influenza, genome 1047	13385	1.0	1.0	2.71199103474	2.71199103474
influenza, genome 1047 (rc)	13385	1.0	1.0	2.71199103474	2.71199103474
influenza, genome 1048	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 1048 (rc)	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 1049	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 1049 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 1050	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 1050 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 1051	13142	1.0	1.00007609771	1.43052807792	1.43063693783
influenza, genome 1051 (rc)	13142	1.0	1.00007609771	1.43052807792	1.43063693783
influenza, genome 1052	13417	1.0	1.0	2.44465976001	2.44465976001
influenza, genome 1052 (rc)	13417	1.0	1.0	2.44465976001	2.44465976001
influenza, genome 1053	13409	1.0	1.0	2.49832202252	2.49832202252
influenza, genome 1053 (rc)	13409	1.0	1.0	2.49832202252	2.49832202252
influenza, genome 1054	13345	1.0	1.0	2.00074934432	2.00074934432
influenza, genome 1054 (rc)	13345	1.0	1.0	2.00074934432	2.00074934432
influenza, genome 1055	13133	1.0	1.0	2.67265666641	2.67265666641
influenza, genome 1055 (rc)	13133	1.0	1.0	2.67265666641	2.67265666641
influenza, genome 1056	13316	1.0	1.0	1.96755782517	1.96755782517
influenza, genome 1056 (rc)	13316	1.0	1.0	1.96755782517	1.96755782517
influenza, genome 1057	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 1057 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 1058	13354	1.0	1.0	2.03684289352	2.03684289352
influenza, genome 1058 (rc)	13354	1.0	1.0	2.03684289352	2.03684289352
influenza, genome 1059	13133	1.0	1.0	2.69549988578	2.69549988578
influenza, genome 1059 (rc)	13133	1.0	1.0	2.69549988578	2.69549988578
influenza, genome 1060	13154	1.0	1.0	1.68769955907	1.68769955907
influenza, genome 1060 (rc)	13154	1.0	1.0	1.68769955907	1.68769955907
influenza, genome 1061	13067	1.0	1.0	1.31629295171	1.31629295171
influenza, genome 1061 (rc)	13067	1.0	1.0	1.31629295171	1.31629295171
influenza, genome 1062	13410	1.0	1.0	2.31916480239	2.31916480239
influenza, genome 1062 (rc)	13410	1.0	1.0	2.31916480239	2.31916480239
influenza, genome 1063	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 1063 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 1064	13249	1.0	1.0	1.32085440411	1.32085440411
influenza, genome 1064 (rc)	13249	1.0	1.0	1.32085440411	1.32085440411
influenza, genome 1065	13514	1.0	1.0	3.38167825958	3.38167825958
influenza, genome 1065 (rc)	13514	1.0	1.0	3.38167825958	3.38167825958
influenza, genome 1066	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 1066 (rc)	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 1067	13353	1.0	1.0	1.98457275519	1.98457275519
influenza, genome 1067 (rc)	13353	1.0	1.0	1.98457275519	1.98457275519
influenza, genome 1068	13386	1.0	1.0	2.43538024802	2.43538024802
influenza, genome 1068 (rc)	13386	1.0	1.0	2.43538024802	2.43538024802
influenza, genome 1069	13353	1.0	1.0	1.99955066277	1.99955066277
influenza, genome 1069 (rc)	13353	1.0	1.0	1.99955066277	1.99955066277
influenza, genome 1070	13384	1.0	1.0	2.34608487747	2.34608487747
influenza, genome 1070 (rc)	13384	1.0	1.0	2.34608487747	2.34608487747
influenza, genome 1071	13103	1.0	1.0	2.43455697169	2.43455697169
influenza, genome 1071 (rc)	13103	1.0	1.0	2.43455697169	2.43455697169
influenza, genome 1072	13354	1.0	1.0	2.04433128651	2.04433128651
influenza, genome 1072 (rc)	13354	1.0	1.0	2.04433128651	2.04433128651
influenza, genome 1073	13345	1.0	1.0	1.96328212814	1.96328212814
influenza, genome 1073 (rc)	13345	1.0	1.0	1.96328212814	1.96328212814
influenza, genome 1074	13270	1.0	1.0	1.62019593067	1.62019593067
influenza, genome 1074 (rc)	13270	1.0	1.0	1.62019593067	1.62019593067
influenza, genome 1075	13393	1.0	1.0	2.02344508325	2.02344508325
influenza, genome 1075 (rc)	13393	1.0	1.0	2.02344508325	2.02344508325
influenza, genome 1076	13391	1.0	1.0	2.64356657457	2.64356657457
influenza, genome 1076 (rc)	13391	1.0	1.0	2.64356657457	2.64356657457
influenza, genome 1077	13133	1.0	1.0	2.77925835681	2.77925835681
influenza, genome 1077 (rc)	13133	1.0	1.0	2.77925835681	2.77925835681
influenza, genome 1078	13309	1.0	1.0	2.39687429559	2.39687429559
influenza, genome 1078 (rc)	13309	1.0	1.0	2.39687429559	2.39687429559
influenza, genome 1079	13324	1.0	1.0	1.98889222456	1.98889222456
influenza, genome 1079 (rc)	13324	1.0	1.0	1.98889222456	1.98889222456
influenza, genome 1080	13303	1.0	1.0	2.39043824701	2.39043824701
influenza, genome 1080 (rc)	13303	1.0	1.0	2.39043824701	2.39043824701
influenza, genome 1081	13198	1.0	1.0	2.17457190483	2.17457190483
influenza, genome 1081 (rc)	13198	1.0	1.0	2.17457190483	2.17457190483
influenza, genome 1082	14197	1.0	1.0	1.47214200183	1.47214200183
influenza, genome 1082 (rc)	14197	1.0	1.0	1.47214200183	1.47214200183
influenza, genome 1083	13151	1.0	1.0	2.78305832256	2.78305832256
influenza, genome 1083 (rc)	13151	1.0	1.0	2.78305832256	2.78305832256
influenza, genome 1084	13376	1.0	1.0	2.36991626794	2.36991626794
influenza, genome 1084 (rc)	13376	1.0	1.0	2.36991626794	2.36991626794
influenza, genome 1085	13430	1.0	1.0	2.69545793001	2.69545793001
influenza, genome 1085 (rc)	13430	1.0	1.0	2.69545793001	2.69545793001
influenza, genome 1086	13360	1.0	1.0	2.05089820359	2.05089820359
influenza, genome 1086 (rc)	13360	1.0	1.0	2.05089820359	2.05089820359
influenza, genome 1087	13197	1.0	1.0	2.67485034478	2.67485034478
influenza, genome 1087 (rc)	13197	1.0	1.0	2.67485034478	2.67485034478
influenza, genome 1088	13133	1.0	1.0	2.52036853727	2.52036853727
influenza, genome 1088 (rc)	13133	1.0	1.0	2.52036853727	2.52036853727
influenza, genome 1089	13134	1.0	1.0	2.48972133394	2.48972133394
influenza, genome 1089 (rc)	13134	1.0	1.0	2.48972133394	2.48972133394
influenza, genome 1090	13417	1.0	1.0	2.59372437952	2.59372437952
influenza, genome 1090 (rc)	13417	1.0	1.0	2.59372437952	2.59372437952
influenza, genome 1091	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 1091 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 1092	13417	1.0	1.0	2.50428560781	2.50428560781
influenza, genome 1092 (rc)	13417	1.0	1.0	2.50428560781	2.50428560781
influenza, genome 1093	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 1093 (rc)	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 1094	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 1094 (rc)	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 1095	13417	1.0	1.0	2.71297607513	2.71297607513
influenza, genome 1095 (rc)	13417	1.0	1.0	2.71297607513	2.71297607513
influenza, genome 1096	13406	1.0	1.0	2.31239743398	2.31239743398
influenza, genome 1096 (rc)	13406	1.0	1.0	2.31239743398	2.31239743398
influenza, genome 1097	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 1097 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 1098	13510	1.0	1.0	3.25684678016	3.25684678016
influenza, genome 1098 (rc)	13510	1.0	1.0	3.25684678016	3.25684678016
influenza, genome 1099	13360	1.0	1.0	1.66916167665	1.66916167665
influenza, genome 1099 (rc)	13360	1.0	1.0	1.66916167665	1.66916167665
influenza, genome 1100	13412	1.0	1.0	2.52758723531	2.52758723531
influenza, genome 1100 (rc)	13412	1.0	1.0	2.52758723531	2.52758723531
influenza, genome 1101	13348	1.0	1.0	1.9703326341	1.9703326341
influenza, genome 1101 (rc)	13348	1.0	1.0	1.9703326341	1.9703326341
influenza, genome 1102	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 1102 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 1103	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 1103 (rc)	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 1104	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 1104 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 1105	13341	1.0	1.0	1.9638707743	1.9638707743
influenza, genome 1105 (rc)	13341	1.0	1.0	1.9638707743	1.9638707743
influenza, genome 1106	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 1106 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 1107	13417	1.0	1.0	2.71297607513	2.71297607513
influenza, genome 1107 (rc)	13417	1.0	1.0	2.71297607513	2.71297607513
influenza, genome 1108	13198	1.0	1.00022735885	2.86407031368	2.86472148541
influenza, genome 1108 (rc)	13198	1.0	1.00022735885	2.86407031368	2.86472148541
influenza, genome 1109	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 1109 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 1110	13418	1.0	1.0	2.28797138173	2.28797138173
influenza, genome 1110 (rc)	13418	1.0	1.0	2.28797138173	2.28797138173
influenza, genome 1111	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 1111 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 1112	13353	1.0	1.0	1.9695948476	1.9695948476
influenza, genome 1112 (rc)	13353	1.0	1.0	1.9695948476	1.9695948476
influenza, genome 1113	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 1113 (rc)	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 1114	13411	1.0	1.0	2.69927671315	2.69927671315
influenza, genome 1114 (rc)	13411	1.0	1.0	2.69927671315	2.69927671315
influenza, genome 1115	13118	1.0	1.0	1.7075773746	1.7075773746
influenza, genome 1115 (rc)	13118	1.0	1.0	1.7075773746	1.7075773746
influenza, genome 1116	13434	1.0	1.0	2.73187434867	2.73187434867
influenza, genome 1116 (rc)	13434	1.0	1.0	2.73187434867	2.73187434867
influenza, genome 1117	13417	1.0	1.0	2.49683237684	2.49683237684
influenza, genome 1117 (rc)	13417	1.0	1.0	2.49683237684	2.49683237684
influenza, genome 1118	13198	1.0	1.0000757748	2.87164721928	2.87186481776
influenza, genome 1118 (rc)	13198	1.0	1.0000757748	2.87164721928	2.87186481776
influenza, genome 1119	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 1119 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 1120	13111	1.0	1.0	2.32629090077	2.32629090077
influenza, genome 1120 (rc)	13111	1.0	1.0	2.32629090077	2.32629090077
influenza, genome 1121	13385	1.0	1.0	2.047067613	2.047067613
influenza, genome 1121 (rc)	13385	1.0	1.0	2.047067613	2.047067613
influenza, genome 1122	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 1122 (rc)	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 1123	13320	1.0	1.0	1.95195195195	1.95195195195
influenza, genome 1123 (rc)	13320	1.0	1.0	1.95195195195	1.95195195195
influenza, genome 1124	13412	1.0	1.0	2.4232031017	2.4232031017
influenza, genome 1124 (rc)	13412	1.0	1.0	2.4232031017	2.4232031017
